Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (G),Accelerometer Y (G),Accelerometer Z (G),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
2153,11.49,0.28,7.01,-0.09,0.07,0.94,,,
2154,8.94,5.39,5.88,-0.11,0.05,0.97,,,
2155,8.82,5.73,6.48,-0.13,0.03,0.95,,,
2156,7.36,4.16,8.28,-0.17,0.01,0.98,,,
2157,5.4,5.22,11.12,-0.18,0,0.95,,,
2158,2.2,5.98,14.75,-0.19,0,0.98,,,
2159,-1.12,5.87,18.1,-0.18,0.01,0.97,,,
2160,-2.86,6.82,19.46,-0.19,0.02,0.98,,,
2161,-4.44,7.93,19.84,-0.18,0.02,0.99,,,
2162,-5.3,9.34,19.36,-0.17,0.02,0.95,,,
2163,-5.54,12.24,18.04,-0.18,0,0.95,,,
2164,-3.8,13.6,16.97,-0.19,0,0.95,,,
2165,-1.67,13.59,16.55,-0.19,-0.01,0.96,,,
2166,-0.05,13.87,15.54,-0.2,-0.02,0.95,,,
2167,0.4,14.32,14.55,-0.21,-0.03,0.96,,,
2168,0.62,14.9,12.84,-0.23,-0.03,1.01,,,
2169,1.53,13.65,11.28,-0.22,-0.02,1.04,,,
2170,0.85,12.47,8.74,-0.22,-0.01,1.05,,,
2171,-0.06,12.45,5.42,-0.24,0.01,1.07,,,
2172,-0.41,13.51,1.61,-0.25,0.02,1.09,,,
2173,1.72,13.33,-1.57,-0.28,0.06,1.11,,,
2174,4.96,12.09,-5.67,-0.31,0.11,1.11,,,
2175,6.95,9.08,-9.39,-0.32,0.14,1.13,,,
2176,8.31,6.9,-12.59,-0.3,0.11,1.1,,,
2177,10.37,4.46,-13.89,-0.29,0.1,1.15,,,
2178,13.09,0.48,-14.51,-0.29,0.1,1.13,,,
2179,16.4,-1.41,-15.64,-0.29,0.15,1.19,,,
2180,19.1,-0.5,-18.85,-0.3,0.23,1.18,,,
2181,16.33,-2.58,-24.25,-0.31,0.27,1.12,,,
2182,7.49,-7.14,-29.83,-0.27,0.2,1.03,,,
2183,-0.59,-10.09,-32.16,-0.23,0.1,0.89,,,
2184,-6.14,-8.61,-31.53,-0.22,0.04,0.93,,,
2185,-5.99,-9.14,-29.94,-0.22,0.04,0.9,,,
2186,1.18,-12.74,-26.81,-0.2,0.04,0.93,,,
2187,10.2,-16.5,-25.25,-0.21,0.09,0.97,,,
2188,17.88,-20.44,-24.54,-0.19,0.14,0.94,,,
2189,15.89,-23.96,-25.3,-0.15,0.14,0.88,,,
2190,12.87,-22.63,-27.33,-0.1,0.11,0.81,,,
2191,5.7,-16.33,-30.03,-0.11,0.13,0.81,,,
2192,-1.43,-15.81,-31.55,-0.11,0.06,0.89,,,
2193,-4.7,-12.81,-31.64,-0.1,0.05,0.82,,,
2194,-6.71,-13.02,-30.41,-0.11,-0.01,0.82,,,
2195,-4.51,-12.2,-28.2,-0.13,-0.05,0.86,,,
2196,-1.53,-13.26,-25.9,-0.13,-0.04,0.9,,,
2197,0.49,-15.55,-22.11,-0.12,-0.07,0.93,,,
2198,1.01,-15.02,-17.83,-0.1,-0.04,0.96,,,
2199,-1.86,-12.11,-13.58,-0.1,0.04,0.97,,,
2200,-8.99,-12.29,-10.81,-0.12,0.03,1.11,,,
2201,-10.67,-12.08,-6.13,-0.11,0.03,1.14,,,
2202,-10.36,-10.56,-1.3,-0.1,0.03,1.16,,,
2203,-9.18,-11.75,3.04,-0.1,0.01,1.15,,,
2204,-9.29,-11.72,6.3,-0.07,0,1.16,,,
2205,-5.1,-6.39,10.34,-0.03,-0.03,1.12,,,
2206,-2.96,-3.59,14.74,-0.05,0.01,1.15,,,
2207,2.5,-0.71,18.42,-0.09,0.1,1.23,,,
2208,8.26,0.24,20.42,-0.11,0.2,1.35,,,
2209,12.08,-1.35,20.26,-0.08,0.23,1.26,,,
2210,10.75,-3.36,19.65,-0.09,0.2,1.23,,,
2211,6.03,4.41,17.97,-0.04,0.13,1.05,,,
2212,-0.27,8.76,15.65,-0.05,0.1,1.03,,,
2213,-4.49,14.19,13.46,-0.08,0.1,1.01,,,
2214,-3.3,18.12,11.97,-0.06,0.08,1.01,,,
2215,-1.7,16.7,12.66,-0.09,0.08,0.95,,,
2216,-2.6,13.67,13.79,-0.12,0.07,0.9,,,
2217,-8.17,15,15.23,-0.11,0.05,0.86,,,
2218,-14.01,16.51,16.17,-0.12,0.05,0.87,,,
2219,-15.37,21.66,15.92,-0.13,0.05,0.92,,,
2220,-15.38,21.84,15.35,-0.14,0.05,0.98,,,
2221,-13.54,20.24,14.99,-0.14,0.02,0.94,,,
2222,-12.83,20.19,15.69,-0.09,0,0.91,,,
2223,-12.81,18.87,17.68,-0.09,-0.02,0.88,,,
2224,-11.98,17.35,18.52,-0.09,-0.05,0.92,,,
2225,-10.19,18.06,18.92,-0.1,-0.05,0.96,,,
2226,-9.16,16.85,18.6,-0.12,-0.04,1.04,,,
2227,-10.24,16.5,17.26,-0.16,-0.02,1.03,,,
2228,-14.17,13.77,15.88,-0.16,0,1.04,,,
2229,-18.19,12.44,12.95,-0.2,0.07,1.09,,,
2230,-21.74,11.64,8.58,-0.22,0.07,1.14,,,
2231,-22.83,10.84,3.47,-0.22,0.07,1.14,,,
2232,-21.59,9.51,-1.52,-0.25,0.06,1.18,,,
2233,-19.78,9.45,-6.23,-0.26,0.09,1.15,,,
2234,-19,8.41,-10.01,-0.27,0.09,1.17,,,
2235,-18.02,6.77,-12.61,-0.29,0.06,1.14,,,
2236,-12.36,7.23,-13.49,-0.29,0.07,1.17,,,
2237,0.73,6.43,-14.26,-0.35,0.15,1.26,,,
2238,10.72,-0.42,-16.22,-0.34,0.19,1.21,,,
2239,7.72,-9.28,-16.55,-0.32,0.17,1.11,,,
2240,-3.64,-8.22,-18.57,-0.24,0.04,0.88,,,
2241,-11.54,2,-18.14,-0.22,-0.02,0.92,,,
2242,-12.18,6.73,-16.97,-0.22,-0.02,0.92,,,
2243,-5.34,1.2,-15.22,-0.23,0.02,0.98,,,
2244,1.99,3.84,-12.9,-0.23,0.08,0.99,,,
2245,2.78,2.19,-12.75,-0.22,0.09,0.95,,,
2246,-2.19,2.57,-12.24,-0.23,0.07,0.92,,,
2247,-7.2,3.58,-10.89,-0.22,0.06,0.87,,,
2248,-8.09,2.32,-8.86,-0.2,0,0.84,,,
2249,-2.89,0.36,-6.73,-0.19,-0.04,0.85,,,
2250,5.26,-1.88,-5.52,-0.19,-0.09,0.8,,,
2251,10.89,-4.28,-5.04,-0.21,-0.09,0.8,,,
2252,11.18,-6.33,-4.38,-0.21,-0.06,0.77,,,
2253,4.44,-8.33,-3.75,-0.21,-0.06,0.76,,,
2254,-2.22,-9.3,-3.8,-0.22,-0.08,0.82,,,
2255,-4.38,-7,-3.7,-0.2,-0.13,0.89,,,
2256,-1.18,-4.43,-3.72,-0.2,-0.15,0.96,,,
2257,3.88,-4.85,-4.44,-0.21,-0.13,1.02,,,
2258,6.17,-5.76,-5.5,-0.25,-0.1,1.02,,,
2259,4.14,-2.88,-6.66,-0.26,-0.06,1.06,,,
2260,1.3,4.1,-6.61,-0.27,-0.08,1.1,,,
2261,-0.42,2.25,-8.93,-0.28,-0.03,0.9,,,
2262,-0.67,4.06,-9.59,-0.26,-0.03,1.13,,,
2263,-1.68,0.94,-10.5,-0.24,-0.03,1.04,,,
2264,-2.68,-4.08,-12.67,-0.26,0.02,1.19,,,
2265,-3.05,-3.51,-14.16,-0.22,-0.02,1.14,,,
2266,1.14,3.59,-12.09,-0.16,-0.05,1.15,,,
2267,3.62,4.77,-7.78,-0.13,0.01,1.32,,,
2268,13.19,7.8,-4.28,-0.21,0.21,1.49,,,
2269,17.29,-4.58,-4.7,-0.25,0.34,1.28,,,
2270,16.88,-19.36,-5.9,-0.23,0.28,0.93,,,
2271,9.4,-30.58,-5.03,-0.2,0.15,0.8,,,
2272,2.6,-26.68,-4.01,-0.2,0.1,0.93,,,
2273,5.17,-31.38,-5.2,-0.24,0.1,0.9,,,
2274,12.11,-38.7,-8.27,-0.27,0.1,0.88,,,
2275,19.86,-46.64,-10.67,-0.3,0.15,0.93,,,
2276,23.45,-49.96,-11.88,-0.3,0.18,0.99,,,
2277,24.89,-46.22,-10.69,-0.26,0.16,1.07,,,
2278,19.9,-38.08,-10.64,-0.23,0.18,1.04,,,
2279,10.6,-28.07,-14.41,-0.2,0.18,1.12,,,
2280,5.86,-17.08,-19.22,-0.16,0.17,0.97,,,
2281,2.8,-8.85,-23.4,-0.12,0.1,0.93,,,
2282,4.56,-4.15,-26.98,-0.11,0.11,0.97,,,
2283,10.54,-1.25,-29.82,-0.11,0.07,0.93,,,
2284,10.82,-11.16,-30.53,-0.1,0.04,0.81,,,
2285,11.11,-3.49,-30.99,-0.06,0.06,0.77,,,
2286,2.71,-1.1,-32.16,-0.06,0.12,0.79,,,
2287,-6.76,-0.2,-32.29,-0.06,0.14,0.77,,,
2288,-15.38,-2.78,-32.54,-0.04,0.13,0.8,,,
2289,-18.71,1.07,-35.34,-0.02,0.15,0.84,,,
2290,-19.06,5.04,-39.73,-0.01,0.19,0.84,,,
2291,-19.59,8.45,-45.19,0.02,0.16,0.8,,,
2292,-22.37,6.06,-46.51,0.01,0.12,0.75,,,
2293,-26.99,4.5,-48.45,-0.02,0.19,0.73,,,
2294,-29.42,4.49,-51.46,-0.01,0.2,0.73,,,
2295,-26.93,4.94,-55.59,-0.01,0.17,0.75,,,
2296,-19.86,-0.08,-59.82,-0.04,0.14,0.72,,,
2297,-12.71,-1.41,-62.2,-0.05,0.08,0.73,,,
2298,-5.66,-1.54,-61.74,-0.05,0.03,0.64,,,
2299,-2.77,-10.39,-61.48,-0.09,0.08,0.69,,,
2300,2.72,-12.75,-60.89,-0.05,0.07,0.72,,,
2301,8.22,-13.87,-60,-0.02,0.03,0.72,,,
2302,16.04,-18.04,-58.25,-0.02,0.04,0.77,,,
2303,25.93,-19.06,-59.06,-0.02,0.09,0.79,,,
2304,36,-23.23,-62.29,-0.02,0.1,0.89,,,
2305,43.64,-31.06,-65.67,0,0.13,0.93,,,
2306,52.85,-21.27,-69.67,0.04,0.19,0.93,,,
2307,50.33,-26.21,-74.58,0.04,0.26,0.98,,,
2308,44.82,-26.77,-79.54,0.08,0.29,1.06,,,
2309,38.72,-18.15,-85.22,0.09,0.36,1.11,,,
2310,29.69,-18.4,-90.56,0.06,0.34,1.12,,,
2311,20.65,-17.6,-96.9,0.01,0.37,1.26,,,
2312,11.84,4.01,-103.48,0.01,0.31,1.32,,,
2313,2.2,26.17,-104.47,0,0.26,1.22,,,
2314,-7.94,27.16,-106.35,-0.04,0.24,1.27,,,
2315,-13.61,33.96,-102.87,-0.07,0.14,1.32,,,
2316,-11.96,49.86,-95.18,-0.09,0.04,1.34,,,
2317,-9.54,45.93,-86.58,-0.16,0.03,1.32,,,
2318,-6.56,43.8,-79.22,-0.11,0.06,1.28,,,
2319,-8.58,39.94,-69.06,-0.13,0.1,1.31,,,
2320,-9.28,32.42,-57.95,-0.05,0.12,1.15,,,
2321,-5.54,30.21,-48.96,-0.07,0.16,1.29,,,
2322,7.33,24.12,-43.37,0.02,0.15,1.05,,,
2323,14.37,20.41,-41.96,0.02,0.11,1.25,,,
2324,20.71,9.56,-40.93,-0.09,0.11,1.08,,,
2325,20.9,8.54,-37.85,-0.11,0.17,1.27,,,
2326,18.95,13.05,-34.38,-0.07,0.19,1.07,,,
2327,16.56,11.38,-33.06,-0.14,0.09,0.99,,,
2328,18.69,7.11,-30.7,-0.2,0.07,1.12,,,
2329,19.53,-8.78,-28.82,-0.2,0.11,1.23,,,
2330,21.4,-16.49,-25.99,-0.14,0.06,1.11,,,
2331,20.63,-18.1,-22.36,-0.13,0.03,1.13,,,
2332,27.31,-8.82,-21.07,-0.14,0.05,1.15,,,
2333,30.85,-13.56,-23.66,-0.16,0.08,1.15,,,
2334,36.22,-28.52,-18.25,-0.04,0.05,1.26,,,
2335,39.99,-20.21,-14.81,-0.1,0.06,1.03,,,
2336,32.8,-45.55,-5.32,-0.05,-0.08,1.05,,,
2337,34.04,-19.95,3.43,-0.17,-0.05,0.81,,,
2338,9.49,-20.23,0.85,-0.13,-0.06,1.23,,,
2339,6.23,-4.29,1.03,-0.15,-0.12,1.2,,,
2340,3.2,9.33,2.23,-0.04,-0.11,1.12,,,
2341,4.75,16.64,3.78,-0.05,-0.1,1.06,,,
2342,6.11,5.73,5.33,-0.09,-0.11,1.1,,,
2343,-5.85,21.65,6.91,-0.12,-0.13,1.35,,,
2344,-37.67,37.07,8.12,-0.11,-0.06,1.44,,,
2345,-71.07,54.03,10.52,-0.11,-0.03,1.47,,,
2346,-86.29,56.45,10.84,-0.13,-0.02,1.17,,,
2347,-58.34,22.19,7.75,-0.03,0.06,2,,,
2348,-4.38,16.59,15.14,0.19,-0.07,0.87,,,
2349,-1.12,1.24,13.72,-0.24,0.12,0.99,,,
2350,-9.04,-5.28,9.41,-0.17,0.18,0.83,,,
2351,-13.54,-17.78,4.02,-0.12,0.18,0.82,,,
2352,-8.72,-17.39,-0.33,-0.09,0.09,0.83,,,
2353,-2.69,-11.39,-2.06,-0.15,0.05,0.82,,,
2354,-4.43,-13.54,-4.41,-0.26,0.02,1.1,,,
2355,-6.87,-9.29,-5.83,-0.19,-0.15,1.25,,,
2356,-9.95,-4.73,-2.16,-0.1,-0.2,1.21,,,
2357,-13.15,5.03,4.65,-0.12,-0.21,1.12,,,
2358,-15.6,3.5,11.09,-0.1,-0.11,1.01,,,
2359,-10.38,0.1,11.04,-0.1,0,1.04,,,
2360,-2.89,2.88,7.55,-0.07,0.01,1.04,,,
2361,1.01,1.55,4.26,-0.01,-0.05,1,,,
2362,2.58,-0.55,4.01,-0.02,-0.16,1.08,,,
2363,1.11,3.52,7.3,-0.01,-0.22,1.07,,,
2364,-2.22,0.84,10.62,-0.05,-0.19,1.05,,,
2365,-2.99,-2.07,12.05,-0.11,-0.11,1.04,,,
2366,3.05,0.8,12.75,-0.13,-0.09,0.95,,,
2367,8.82,-5.02,12.61,-0.16,-0.01,1.01,,,
2368,10.46,-14.59,11.91,-0.2,-0.1,0.72,,,
2369,13.27,-2.73,10.52,-0.12,0.11,1.06,,,
2370,9.4,2.71,7.09,-0.08,0.24,1.03,,,
2371,3.45,-0.24,3.52,-0.1,0.29,1.09,,,
2372,2.73,6.23,0.75,-0.09,0.27,1.15,,,
2373,6.43,13.38,0.43,-0.09,0.21,1.1,,,
2374,10.39,16.79,0.9,-0.08,0.15,1.01,,,
2375,9.27,10.79,0.23,-0.1,0.16,1.02,,,
2376,9.46,15.52,-0.08,-0.09,0.16,0.97,,,
2377,6.4,15.91,-0.15,-0.1,0.11,0.9,,,
2378,2.85,10.09,-0.2,-0.14,0.11,0.96,,,
2379,-0.83,7.63,-0.75,-0.17,0.11,1.07,,,
2380,-1.6,3.72,-1.9,-0.18,0.07,1.07,,,
2381,-1.41,5.64,-4.03,-0.17,0.05,1.11,,,
2382,-0.23,6.8,-5.35,-0.19,0,1.04,,,
2383,1.64,3,-3.37,-0.2,-0.03,0.97,,,
2384,3.84,0.07,0.13,-0.19,0,0.93,,,
2385,2.95,-2.56,1.44,-0.16,0.05,0.97,,,
2386,1.62,-3.1,2.37,-0.15,0.07,1.03,,,
2387,2.85,-1.21,3.03,-0.12,0.07,1.06,,,
2388,5.2,0.31,2.75,-0.09,0.07,1.06,,,
2389,6.37,1.5,2.81,-0.08,0.1,1.04,,,
2390,5.33,3.08,1.99,-0.07,0.13,1.02,,,
2391,4.16,4.73,0.49,-0.05,0.13,0.99,,,
2392,3.36,5.6,-0.7,-0.06,0.1,0.99,,,
2393,2.72,4.48,0.08,-0.1,0.08,1,,,
2394,1.07,3.49,0.62,-0.12,0.09,1.04,,,
2395,-0.7,3.5,0.7,-0.12,0.08,1.05,,,
2396,-5.72,2.61,0.96,-0.12,0.07,1.02,,,
2397,-12.94,-7.13,0.27,-0.13,0.02,0.69,,,
2398,-8.93,-5.84,0.23,-0.12,0.02,0.93,,,
2399,-2.21,-1.72,0.1,-0.16,0.07,1.09,,,
2400,3.85,3.17,0.8,-0.18,0.09,1.11,,,
2401,3.89,3.53,1.07,-0.15,0.09,1.08,,,
2402,0.93,4.22,1.04,-0.15,0.07,1.03,,,
2403,-0.22,6.51,0.89,-0.15,0.06,0.99,,,
2404,0.62,4.74,1.31,-0.15,0.07,0.97,,,
2405,2.56,3.29,1.59,-0.16,0.08,0.98,,,
2406,4.79,2.54,1.86,-0.16,0.08,0.99,,,
2407,6.85,1.77,1.39,-0.17,0.09,1.01,,,
2408,5.44,0.77,0.15,-0.16,0.12,1.04,,,
2409,0.38,0.38,-1.09,-0.16,0.13,1,,,
2410,-3.39,-0.64,-1.77,-0.15,0.11,1,,,
2411,-3.44,-1.48,-1.51,-0.15,0.09,1,,,
2412,-2.66,-2.07,-1.83,-0.18,0.08,1.02,,,
2413,-2.4,-4.33,-2.18,-0.18,0.09,0.99,,,
2414,-2.84,-4.92,-2.79,-0.17,0.08,1.01,,,
2415,-2.9,-4.48,-2.38,-0.15,0.07,1.02,,,
2416,-2.57,-3.89,-2.31,-0.14,0.07,1.02,,,
2417,-1.74,-2.23,-2.07,-0.13,0.06,1.03,,,
2418,-0.76,-0.57,-1.7,-0.13,0.06,1.04,,,
2419,-0.52,0.23,-1.21,-0.13,0.07,1.03,,,
2420,-0.68,0.18,-1.51,-0.14,0.08,1.02,,,
2421,0.12,0.03,-1.87,-0.14,0.07,1.01,,,
2422,1.07,-0.82,-1.69,-0.14,0.07,0.99,,,
2423,1.88,-1.41,-1.67,-0.14,0.07,1.01,,,
2424,2.17,-1.51,-1.54,-0.14,0.07,1.02,,,
2425,1.71,-1.05,-1.35,-0.14,0.07,1.04,,,
2426,1.21,-1.08,-1.26,-0.14,0.07,1.03,,,
2427,0.53,-0.48,-0.9,-0.13,0.08,1.03,,,
2428,-0.09,-0.86,-1.15,-0.12,0.09,1.02,,,
2429,-0.71,-1.36,-0.86,-0.12,0.09,1.02,,,
2430,-1.94,-1.41,-1.16,-0.12,0.08,1.02,,,
2431,-1.91,-2.29,-1.32,-0.12,0.08,1.01,,,
2432,-1.83,-2.14,-1.2,-0.11,0.07,1.01,,,
2433,-0.98,-1.6,-1.08,-0.12,0.07,1.03,,,
2434,-0.38,-0.68,-1.06,-0.11,0.07,1.04,,,
2435,-0.44,-0.04,-1.35,-0.11,0.07,1.04,,,
2436,-0.8,3.57,-1.42,-0.05,0.03,0.95,,,
2437,0.74,1.15,-1.16,-0.11,0.06,1.01,,,
2438,1.83,2.07,-0.9,-0.13,0.04,1.03,,,
2439,0.69,4.72,-0.29,-0.12,0.06,1.07,,,
2440,0.95,4.5,-0.13,-0.12,0.08,1.02,,,
2441,0.14,0.51,-0.31,-0.12,0.11,1.05,,,
2442,1.05,0.93,0.01,-0.12,0.08,1.01,,,
2443,1.07,-0.1,0.42,-0.14,0.07,1.01,,,
2444,0.07,2.17,0.56,-0.16,0.08,1.05,,,
2445,0.33,2.18,0.45,-0.17,0.08,1.02,,,
2446,-0.35,1.71,-0.32,-0.15,0.08,1.01,,,
2447,-0.7,0.98,-0.23,-0.13,0.08,0.99,,,
2448,-1.29,0.48,-0.4,-0.13,0.09,1.05,,,
2449,0.01,-0.37,-0.33,-0.13,0.07,1,,,
2450,0.05,-1.78,-0.77,-0.14,0.07,1,,,
2451,-0.54,-2.11,-0.93,-0.14,0.08,1.05,,,
2452,0.24,-0.41,-1.45,-0.14,0.09,1.08,,,
2453,1.11,3.71,-1.51,-0.13,0.08,1.07,,,
2454,1.65,2.25,-1.81,-0.12,0.09,1.04,,,
2455,0.66,1.79,-1.89,-0.1,0.08,1.01,,,
2456,0.43,2.52,-1.41,-0.12,0.05,1,,,
2457,-0.38,0.31,0.06,-0.15,0.06,0.98,,,
2458,-4.24,-5.44,-0.67,-0.09,0.09,1,,,
2459,-1.22,-0.13,-0.4,-0.17,0.07,1.04,,,
2460,0.24,-0.66,-0.16,-0.18,0.06,1.06,,,
2461,0.3,-0.53,0.11,-0.15,0.08,1.08,,,
2462,-1.36,1.55,0.2,-0.11,0.06,1,,,
2463,-0.64,1.71,0.43,-0.1,0.07,0.98,,,
2464,-0.63,1.11,-0.18,-0.13,0.09,1,,,
2465,-0.99,-1.74,-0.22,-0.14,0.05,1.03,,,
2466,0.82,0.25,0.19,-0.17,0.05,1.05,,,
2467,0.46,0.45,0.34,-0.14,0.07,1.01,,,
2468,-0.88,0.4,-0.19,-0.14,0.1,1.05,,,
2469,-0.22,2.13,-0.74,-0.14,0.08,1.05,,,
2470,0.47,2.65,-0.41,-0.12,0.08,1.03,,,
2471,2.2,1.35,-0.07,-0.12,0.09,0.98,,,
2472,-0.19,-4.19,-0.89,-0.13,0.07,0.98,,,
2473,-0.18,-2.73,-0.47,-0.15,0.06,1.06,,,
2474,0.19,0.71,-0.03,-0.13,0.07,1.07,,,
2475,1.1,3.03,-0.66,-0.12,0.09,1.06,,,
2476,0.75,1.71,0,-0.1,0.07,1.01,,,
